ds,annee,yhat,yhat_lower,yhat_upper
1909-01-01,1909,-0.1332864104749352,-0.7917886447588891,2.377069731674766
1910-01-01,1910,-0.1260920318582119,-0.7946415531924975,2.4852501392569635
1926-01-01,1926,-0.002422759258581955,-0.7639912346208168,3.275902339895639
1930-01-01,1930,0.031137878118669512,-0.7619016153873898,2.899244286708154
1932-01-01,1932,0.04832737541554986,-0.7144084800176638,3.284498200567338
1940-01-01,1940,0.12004982736424942,-0.7081772594564302,3.535406260204355
1949-01-01,1949,0.20663991933757916,-0.6723292426772521,3.572483917457994
1958-01-01,1958,0.29989477682824395,-0.6616639931216899,3.9885969381729307
1961-01-01,1961,0.3325647287765219,-0.6630571100819699,4.518581126679151
1967-01-01,1967,0.40035681212505503,-0.6567834234142103,4.411917320194478
1969-01-01,1969,0.4237335868728704,-0.638183965692158,4.4573809193618965
1970-01-01,1970,0.43555165295297865,-0.6103917500763043,4.634863760898714
1977-01-01,1977,0.5211398610663776,-0.576832140303468,4.828219011746999
1978-01-01,1978,0.5337664729267309,-0.6150254069631056,5.65103378432975
1979-01-01,1979,0.5464978952196926,-0.5787152453368984,5.538108921752267
1980-01-01,1980,0.5593349979512756,-0.5703195432297579,4.6093977949410565
1981-01-01,1981,0.5723142676101807,-0.5891271449713567,4.879473255561122
1982-01-01,1982,0.585365665766356,-0.5920184206671735,5.0135689706042434
1983-01-01,1983,0.5985254004027702,-0.5843814391962253,4.7136359129204175
1984-01-01,1984,0.6117943707943421,-0.5773888975455643,5.040422912620781
1985-01-01,1985,0.6252102909134505,-0.5818222163550817,5.204814748193492
1986-01-01,1986,0.638700766087118,-0.5663459533705555,5.122089897783776
1987-01-01,1987,0.6523032224108909,-0.5896923002717238,5.269885006531813
1988-01-01,1988,0.6660185894148014,-0.535459363586667,5.979606632257254
1989-01-01,1989,0.6798858498492253,-0.5475434783713427,5.878572265711035
1990-01-01,1990,0.6938301735300523,-0.5893121769783325,5.8768310212953505
1991-01-01,1991,0.707890245647872,-0.570693660128371,5.49326974252175
1992-01-01,1992,0.7220670270031626,-0.4992179415035845,5.187031411249338
1993-01-01,1993,0.7364008118119747,-0.560911378201863,6.012176645905354
1994-01-01,1994,0.750814252440029,-0.5978070625021827,5.6333715298189615
1995-01-01,1995,0.7653473355312863,-0.5038365512705789,6.687355499706109
1996-01-01,1996,0.7800010542090103,-0.5089918752831032,5.5971089598099875
1997-01-01,1997,0.7948170582736835,-0.5059984251081006,6.040300680375861
1998-01-01,1998,0.8097153979501654,-0.5337402931128497,6.669885212419857
1999-01-01,1999,0.824737373277104,-0.47374438395540813,6.565044032905014
2000-01-01,2000,0.8398840421016933,-0.5375159080652658,5.646198615479153
2001-01-01,2001,0.8551984553144283,-0.5032186894210953,6.208338515058762
2002-01-01,2002,0.8705979736318501,-0.5118672514802564,6.685000890870476
2003-01-01,2003,0.8861253193327674,-0.5204834099201805,5.715848293553011
2004-01-01,2004,0.9017815534783649,-0.5149464523430844,6.084569073810646
2005-01-01,2005,0.917611175280918,-0.5303648164149962,6.355943302437252
2006-01-01,2006,0.933528765300498,-0.47541212023500323,6.648306613645286
2007-01-01,2007,0.9495784830815854,-0.5213578196674619,6.813207012513655
2008-01-01,2008,0.9657614253817295,-0.48924527220404346,6.474221869496315
2009-01-01,2009,0.982123588458836,-0.4768978645725124,7.345115708257159
2010-01-01,2010,0.9985766791860762,-0.5073428572752978,6.398137281491102
2011-01-01,2011,1.0151663427264634,-0.5215043956305883,5.983974561674469
