ds,annee,yhat,yhat_lower,yhat_upper
1939-01-01,1939,-44.827817572562005,-97.95909819496201,12.331707237817993
1940-01-01,1940,-43.34571946432552,-101.4517834113173,11.389366799904737
1941-01-01,1941,-41.859560804171316,-102.4163120981693,16.313567868932818
1942-01-01,1942,-40.37746268680441,-98.88331066836489,17.46460389147482
1943-01-01,1943,-38.8953645694375,-101.6744926769227,21.61752970661969
1944-01-01,1944,-37.4132664520706,-96.55380090458317,22.508456947413578
1945-01-01,1945,-35.927107775618396,-90.56919617796493,16.956665711394642
1946-01-01,1946,-34.44500964199805,-93.59989858242703,25.56986663538349
1947-01-01,1947,-32.9629115083777,-90.60729382245773,22.11368253721302
1948-01-01,1948,-31.48081337475733,-86.98908992281142,23.88416796392157
1949-01-01,1949,-29.99465463950343,-88.84422197348533,24.740377249977904
1950-01-01,1950,-28.512556447242027,-85.04666465703033,28.512624434670524
1951-01-01,1951,-27.03045825498061,-86.1814253362333,28.9323909195236
1953-01-01,1953,-24.06220131541897,-78.09441536680481,31.84210015227897
1954-01-01,1954,-22.58010311714264,-81.37837276322749,38.75259878294013
1955-01-01,1955,-21.09800491886631,-76.88320991438994,34.31969216703979
1956-01-01,1956,-19.615906720589976,-79.81942998119904,37.110590549900124
1957-01-01,1957,-18.129747312700403,-72.78736954651406,41.183150121472835
1958-01-01,1958,-16.647648449641146,-72.31556628253303,42.41293238256299
1959-01-01,1959,-15.165549586581873,-73.31841561160795,42.3608983799087
1960-01-01,1960,-13.683450723522581,-71.72492627184265,46.20592533467278
1961-01-01,1961,-12.197291321889248,-73.57811520754453,41.437260758097544
1962-01-01,1962,-10.715192465069117,-68.83480504030774,49.97851600006819
1963-01-01,1963,-9.233093608248986,-66.00730346539625,46.75788649995113
1964-01-01,1964,-7.750994751428874,-62.33933587105689,48.930598662469784
1965-01-01,1965,-6.264834980711588,-68.2611018451707,49.318431329425394
1966-01-01,1966,-4.7827357558159305,-57.54758528382794,55.79590771562923
1967-01-01,1967,-3.3006365309202916,-59.164061687381086,56.45067571468339
1968-01-01,1968,-1.8185373060246168,-61.72615084835819,56.11521948395055
1969-01-01,1969,-0.332377518115316,-55.41613962139257,61.09556620025727
1970-01-01,1970,1.1497217239254034,-53.7404170903788,63.08463141795119
1971-01-01,1971,2.631820965966105,-56.43932952142809,62.653674442077524
1972-01-01,1972,4.1139202080068245,-53.4377516167113,63.64970652308053
1973-01-01,1973,5.600082167581739,-49.29771762926971,62.17902774047923
1974-01-01,1974,7.082183575354501,-47.75753273375162,67.50577488153274
1975-01-01,1975,8.564284983127298,-47.3024749961172,67.42970492858949
1976-01-01,1976,10.046386390900095,-44.21439621830409,73.52755741516111
1977-01-01,1977,11.532668011353387,-42.509299749939935,66.06388839360906
1978-01-01,1978,13.014888753062278,-41.166379468828275,67.53628143590885
1979-01-01,1979,14.497109494771152,-40.928090944697736,72.14968729065563
1980-01-01,1980,15.979330236480026,-40.85986744261687,75.37951733827839
1981-01-01,1981,17.46561527587725,-40.8780670190876,75.79735744354315
1982-01-01,1982,18.947839427188704,-37.11492276454078,76.54947616719444
1983-01-01,1983,20.430063578500135,-38.440016171823196,79.05898299674399
1984-01-01,1984,21.912287729811624,-32.540802114581325,78.6883139682987
1985-01-01,1985,23.398575752304097,-33.15639726544228,82.73509712637893
1986-01-01,1986,24.88080287856025,-35.82885982666289,86.38261921029074
1987-01-01,1987,26.36303000481642,-29.404104905836235,85.04659096520223
1988-01-01,1988,27.84525713107255,-27.064437666586976,82.47831913992059
1989-01-01,1989,29.33155308387455,-29.765990215025212,90.57182916178577
1990-01-01,1990,30.8137881187727,-26.448570254499753,88.10624960530988
1991-01-01,1991,32.29602315367083,-26.484836988793937,90.65877679579162
1992-01-01,1992,33.77825818856901,-25.816351696761753,93.16998754495933
1993-01-01,1993,35.26455417623062,-19.47633171259318,89.0281971522351
1994-01-01,1994,36.7467892458932,-24.181061897577088,97.88524664938832
1995-01-01,1995,38.22902431555574,-18.424261504903157,95.56172407442226
1996-01-01,1996,39.7112593852183,-17.72142689695971,102.14539233465307
1997-01-01,1997,41.19755537351662,-20.13347172958414,93.9058015768351
1998-01-01,1998,42.67979044381413,-18.080228382453914,104.24067242470008
1999-01-01,1999,44.16202551411163,-13.60257471939557,100.18055279051784
2000-01-01,2000,45.64426058440912,-9.767212549938332,104.05499834394412
2001-01-01,2001,47.13055657140274,-11.639332417712856,103.88471856146298
2002-01-01,2002,48.612791640399095,-11.305211877790319,107.0665224028541
2003-01-01,2003,50.095026709395455,-10.1317498745134,110.90936018773479
2004-01-01,2004,51.57726177839181,-6.9321247990070605,105.57913158030891
2005-01-01,2005,53.06355776538539,-5.660314908521177,111.10739004935273
2006-01-01,2006,54.545792834381764,0.18901053463424952,110.92093749785647
2007-01-01,2007,56.02802790337811,-4.070025387510613,115.95393333970097
2008-01-01,2008,57.510262972374484,-2.106986556704568,113.94263962896174
2009-01-01,2009,58.9965589593681,4.210480383620071,116.29986711974465
2010-01-01,2010,60.47879402836444,6.879838014518101,113.99843965368126
2011-01-01,2011,61.96102909736078,2.6967934695295566,120.32137539514626
2012-01-01,2012,63.44326416635712,4.598441398427326,117.47504569915334
2013-01-01,2013,64.92956015335074,7.644716098835369,124.71260096795473
2014-01-01,2014,66.41179522234711,11.179814154148346,123.71105175987763
2015-01-01,2015,67.89403029134346,8.949563652173582,128.39701049346826
2016-01-01,2016,69.37626536033983,10.422055087016476,130.41090645863844
2017-01-01,2017,70.86256134733341,13.794995263101704,133.3463271909472
2018-01-01,2018,72.34479641632979,15.871251266796522,133.10864338905074
2019-01-01,2019,73.82703148532612,21.95958769353898,131.13338814764154
2020-01-01,2020,75.30926655432246,19.794889128961337,130.2971937230344
2021-01-01,2021,76.79556254131607,17.93687445508462,134.47019033399852
2022-01-01,2022,78.27779761031242,21.240713483802242,131.74541780403487
2023-01-01,2023,79.7600326793088,24.58087735953044,137.48465251228174
2024-01-01,2024,81.24226774830512,21.903148517871777,140.05876498111155
2025-01-01,2025,82.72856373529875,29.79601228904586,139.7592899631691
2026-01-01,2026,84.21079880429512,24.252302875722187,142.26377988856748
2027-01-01,2027,85.69303387329147,30.491835260399153,144.65299321638724
2028-01-01,2028,87.1752689422878,29.020713254271463,147.71765988910715
2029-01-01,2029,88.66156492928143,31.42898895872608,146.83768709690742
2030-01-01,2030,90.14379999827776,31.33230142669666,144.958327749153
2031-01-01,2031,91.62603506727413,33.7755217592589,147.46994892031418
2032-01-01,2032,93.1082701362705,36.86723050482455,152.29544813882768
2033-01-01,2033,94.59456612326406,37.65947596208945,151.99120835159616
2034-01-01,2034,96.07680119226043,34.87506380931649,152.25501132384014
2035-01-01,2035,97.55903626125681,41.22095279668603,154.7381741163071
2036-01-01,2036,99.04127133025314,43.83314726117988,157.5482717267378
2037-01-01,2037,100.52756731724676,41.70647692681316,157.2408619366542
2038-01-01,2038,102.00980238624311,43.94894678759547,162.7897988024739
2039-01-01,2039,103.49203745523948,43.730283713686916,158.8616842012485
2040-01-01,2040,104.97427252423581,48.58509135948593,162.27108012227828
2041-01-01,2041,106.46056851122944,47.40921664179777,169.40146035126054
2042-01-01,2042,107.94280358022577,50.63454657543822,168.48200607740344
2043-01-01,2043,109.42503864922212,50.21606445338471,166.49813717835264
2044-01-01,2044,110.90727371821849,53.67740553361692,172.16732656690976
2045-01-01,2045,112.3935697052121,54.48763917349277,166.01929151657654
2046-01-01,2046,113.87580477420845,55.815842803779404,170.6733079096868
2047-01-01,2047,115.35803984320478,61.78052970401927,172.49652399501255
2048-01-01,2048,116.84027491220115,56.05497911919865,172.82356188996215
2049-01-01,2049,118.32657089919478,59.95878578092929,180.34906474059758
2050-01-01,2050,119.80880596819112,57.96710207680816,176.05302361208825
2051-01-01,2051,121.2910410371875,63.03289017283733,180.17411635965658
2052-01-01,2052,122.7732761061838,65.92266195818557,179.15203020919498
2053-01-01,2053,124.25957209317741,67.67926404056045,179.07161651000231
2054-01-01,2054,125.74180716217379,71.09075687292146,182.51190035952976
2055-01-01,2055,127.22404223117016,70.14651825232455,182.19255386927844
2056-01-01,2056,128.7062773001665,72.32351345072837,187.757428546455
2057-01-01,2057,130.1925732871601,70.89994349884259,188.77840759151212
2058-01-01,2058,131.67480835615646,75.7306652456604,189.1363598638936
2059-01-01,2059,133.1570434251528,70.99892140578447,192.54415449794018
2060-01-01,2060,134.63927849414918,78.48022633744962,196.7953852032801
2061-01-01,2061,136.1255744811428,77.29224936775191,191.30985573464557
2062-01-01,2062,137.6078095501391,79.5323924797502,195.56518155761435
2063-01-01,2063,139.09004461913548,80.57696298738553,199.75154391803417
2064-01-01,2064,140.57227968813186,84.3717562221297,197.39780178154209
2065-01-01,2065,142.05857567512547,85.87862229306091,197.9311814562247
2066-01-01,2066,143.54081074412176,81.273560530564,198.47916738941703
2067-01-01,2067,145.02304581311813,85.03217388046828,200.40473226734264
2068-01-01,2068,146.50528088211448,93.55344643180145,208.4283628146624
2069-01-01,2069,147.9915768691081,91.52811149297366,205.57820088758186
2070-01-01,2070,149.47381193810446,91.35647501990682,206.60190931163152
2071-01-01,2071,150.9560470071008,90.9697221004904,209.14927401127966
2072-01-01,2072,152.43828207609715,92.80783337009515,210.48143470962805
2073-01-01,2073,153.92457806309076,89.99437059405896,212.81617014477916
2074-01-01,2074,155.40681313208714,94.91060950538636,211.74983130264775
2075-01-01,2075,156.88904820108348,95.04831542937805,212.73729743139785
2076-01-01,2076,158.37128327007983,98.56793812085346,214.3987522744668
2077-01-01,2077,159.85757925707347,99.95969099093273,216.04837164801444
2078-01-01,2078,161.33981432606976,99.62266009499844,216.00374741506627
2079-01-01,2079,162.82204939506613,106.84432458046496,220.4530868468051
2080-01-01,2080,164.3042844640625,105.23890507061435,222.7067616990648
2081-01-01,2081,165.7905804510561,112.5948657872877,224.03962715490945
2082-01-01,2082,167.27281552005246,110.52067931365133,225.2007214037526
2083-01-01,2083,168.75505058904884,107.93251823195433,226.19140465363108
2084-01-01,2084,170.2372856580452,108.96068535156138,227.7114815080327
2085-01-01,2085,171.7235816450388,109.424047372386,228.8823621263805
2086-01-01,2086,173.2058167140351,115.85707541967408,234.99619132041732
2087-01-01,2087,174.68805178303148,118.52458491713998,227.91709353591236
2088-01-01,2088,176.17028685202786,115.90272916852784,235.06603823481626
2089-01-01,2089,177.65658283902144,116.9996874552957,235.07938581014812
2090-01-01,2090,179.1388179080178,119.1962599694781,237.29662328033598
2091-01-01,2091,180.62105297701413,119.92839346991703,233.80474836433862
2092-01-01,2092,182.1032880460105,121.33932633025356,240.9773283825447
2093-01-01,2093,183.58958403300414,125.160932900749,243.26108122070798
2094-01-01,2094,185.07181910200052,126.45189701159188,243.64766026743342
2095-01-01,2095,186.55405417099684,124.23466198260941,242.62687023272812
2096-01-01,2096,188.0362892399932,134.4101070282664,243.432252684945
2097-01-01,2097,189.5225852269868,129.54042083214642,243.90309506510238
2098-01-01,2098,191.00482029598317,131.44755188301042,249.47978244721492
2099-01-01,2099,192.48705536497954,132.9661761233647,245.82916183108023
2100-01-01,2100,193.96929043397583,142.16084250187484,253.0041379371705
