ds,annee,yhat,yhat_lower,yhat_upper
1909-01-01,1909,-0.1332864104749352,-0.7872477007208912,2.409817516198859
1910-01-01,1910,-0.1260920318582119,-0.7556543964551893,2.5549815426211175
1926-01-01,1926,-0.002422759258581955,-0.7447267366180039,2.958571306035844
1930-01-01,1930,0.031137878118669512,-0.752830292380696,3.0855526039506085
1932-01-01,1932,0.04832737541554986,-0.717677080722146,2.7607601321720705
1940-01-01,1940,0.12004982736424942,-0.7024155757866618,3.291732483714232
1949-01-01,1949,0.20663991933757916,-0.703323257409082,3.736760183391107
1958-01-01,1958,0.29989477682824395,-0.7033879564638896,3.6326158316859773
1961-01-01,1961,0.3325647287765219,-0.6619392152717262,4.0991589153691415
1967-01-01,1967,0.40035681212505503,-0.6333699354970388,4.543212781787962
1969-01-01,1969,0.4237335868728704,-0.6254259812955973,4.49028243245676
1970-01-01,1970,0.43555165295297865,-0.6754286802005267,4.6325231376429485
1977-01-01,1977,0.5211398610663776,-0.5851580582029703,5.184310916939163
1978-01-01,1978,0.5337664729267309,-0.6568939253524678,4.569289713693658
1979-01-01,1979,0.5464978952196926,-0.6086714804156794,4.7450331243185255
1980-01-01,1980,0.5593349979512756,-0.5561201174564403,5.095019870414839
1981-01-01,1981,0.5723142676101807,-0.5712196972636643,4.933777538586814
1982-01-01,1982,0.585365665766356,-0.6107437569067776,6.003578522232564
1983-01-01,1983,0.5985254004027702,-0.6068410293568021,4.815918328921071
1984-01-01,1984,0.6117943707943421,-0.5405046310156798,5.668621415794698
1985-01-01,1985,0.6252102909134505,-0.6036536369706308,5.000517252363947
1986-01-01,1986,0.638700766087118,-0.6098345263196208,5.777341387161376
1987-01-01,1987,0.6523032224108909,-0.5686298926919405,4.916790856224728
1988-01-01,1988,0.6660185894148014,-0.574862995731326,5.615892897117848
1989-01-01,1989,0.6798858498492253,-0.5437777952272718,4.541829754709113
1990-01-01,1990,0.6938301735300523,-0.5691185332125466,5.236918343285709
1991-01-01,1991,0.707890245647872,-0.5747749304365527,5.472876805125737
1992-01-01,1992,0.7220670270031626,-0.5826463173373544,5.089130582698282
1993-01-01,1993,0.7364008118119747,-0.5385639620156488,6.027784022642
1994-01-01,1994,0.750814252440029,-0.5181901567002158,6.168115936295153
1995-01-01,1995,0.7653473355312863,-0.5616160632035632,5.945137147079645
1996-01-01,1996,0.7800010542090103,-0.5800036086944544,6.08877191381974
1997-01-01,1997,0.7948170582736835,-0.5285518360423533,5.669018626853647
1998-01-01,1998,0.8097153979501654,-0.5197326016936659,6.107900692122671
1999-01-01,1999,0.824737373277104,-0.5098521601643264,6.587272218828292
2000-01-01,2000,0.8398840421016933,-0.49202848032796964,5.760492564316386
2001-01-01,2001,0.8551984553144283,-0.5430519565173975,6.141570571161289
2002-01-01,2002,0.8705979736318501,-0.5002712393754505,5.699037265150932
2003-01-01,2003,0.8861253193327674,-0.5411611387667421,6.218232977258962
2004-01-01,2004,0.9017815534783649,-0.5066994383857892,7.120227873677589
2005-01-01,2005,0.917611175280918,-0.5279010991880022,6.691909659469801
2006-01-01,2006,0.933528765300498,-0.4967507341608254,6.019593628211939
2007-01-01,2007,0.9495784830815854,-0.5283961799718524,6.384311068387815
2008-01-01,2008,0.9657614253817295,-0.47218577985889565,6.299384717386005
2009-01-01,2009,0.982123588458836,-0.4826930172280673,7.809682678104378
2010-01-01,2010,0.9985766791860762,-0.43317312857110735,7.671892374083871
2011-01-01,2011,1.0151663427264634,-0.49440153037473544,7.025367993693786
2012-01-01,2012,1.0318937127346568,-0.5011312079804678,6.499233757491367
2013-01-01,2013,1.0488063328780592,-0.5029371374551972,6.575554444279789
2014-01-01,2014,1.065812939666713,-0.46520877405126393,6.07249486261762
2015-01-01,2015,1.0829607138609059,-0.4449895370923467,6.616070814679552
2016-01-01,2016,1.1002508272544373,-0.4767842550595451,7.066102796326966
2017-01-01,2017,1.1177324229815522,-0.4555402717278055,7.88932215636224
2018-01-01,2018,1.1353111672597578,-0.4671212759184503,6.938604559859195
2019-01-01,2019,1.1530358281075181,-0.41113953146169446,7.17424676026673
2020-01-01,2020,1.1709076167402057,-0.47379476587838837,7.468664012072326
2021-01-01,2021,1.188977329568925,-0.461138622916363,7.98517330455234
2022-01-01,2022,1.2071474592272815,-0.454953938223756,8.327455590003387
2023-01-01,2023,1.225468414390929,-0.4827384289436457,7.407926950563967
2024-01-01,2024,1.2439414470230314,-0.3688711433004199,7.255909295931476
2025-01-01,2025,1.2626190624312135,-0.4026961449676077,7.983548047010649
2026-01-01,2026,1.281400472899243,-0.4663586679293685,7.951582429487106
2027-01-01,2027,1.300337782955066,-0.4051535652065426,8.82580186854861
2028-01-01,2028,1.3194322866804846,-0.3866315716909391,7.976481034137199
2029-01-01,2029,1.3387382557704588,-0.44126140375501793,8.047346502428914
2030-01-01,2030,1.3581515118011538,-0.40424614723943586,9.036616882947369
2031-01-01,2031,1.3777259122047956,-0.39901390271452003,7.97439855703926
2032-01-01,2032,1.3974627945987774,-0.401090977531938,7.989401643705575
2033-01-01,2033,1.417418256490329,-0.303472561702164,9.441077478409225
2034-01-01,2034,1.4374846146775822,-0.3946172082417331,8.116757788984959
2035-01-01,2035,1.4577175384683758,-0.33994788637121215,8.76577728762715
2036-01-01,2036,1.4781184104803216,-0.3526196480513957,8.36150519205739
2037-01-01,2037,1.498745215457025,-0.325145846784775,8.687704604847802
2038-01-01,2038,1.519486647510592,-0.35668348272445294,8.160173109003818
2039-01-01,2039,1.5404002487797204,-0.33455408082092836,8.7806687106116
2040-01-01,2040,1.5614874483961452,-0.28994780371545914,9.207893799918677
2041-01-01,2041,1.582808181830389,-0.3157707898475001,8.790722497341651
2042-01-01,2042,1.604247398633865,-0.34146413556922506,8.144293912665278
2043-01-01,2043,1.6258645767820434,-0.26373599416531496,9.340558923375738
2044-01-01,2044,1.6476611934856118,-0.3357909272953031,10.879321318237702
2045-01-01,2045,1.6696992005685054,-0.3618181136014154,9.269121099627919
2046-01-01,2046,1.6918596770466672,-0.33294142504306556,9.379111095028254
2047-01-01,2047,1.7142041018578977,-0.35496570392751664,9.217232182889317
2048-01-01,2048,1.736734001909312,-0.33551376944211253,9.666283080713093
2049-01-01,2049,1.7595134132125665,-0.2567402359514396,9.933052016145774
2050-01-01,2050,1.782419414035298,-0.29531069895740913,9.835080574248208
2051-01-01,2051,1.8055155515941577,-0.21650945288385215,11.125884949065629
2052-01-01,2052,1.8288034041645824,-0.3562670206411444,10.280295232665361
2053-01-01,2053,1.8523491620623371,-0.24875916650807442,11.724008884318698
2054-01-01,2054,1.8760257682132946,-0.23876416740163128,10.274158382356088
2055-01-01,2055,1.8998989076941406,-0.21495188143936225,9.182190656150302
2056-01-01,2056,1.9239702118767683,-0.27890166694022456,10.195119959219587
2057-01-01,2057,1.94830809785631,-0.2188820943617057,10.475483363026093
2058-01-01,2058,1.9727812340954052,-0.3040373951042976,11.19710609060019
2059-01-01,2059,1.997457515452819,-0.20577764858619912,10.969631348275032
